"Points:0","Points:1","Points:2","intensity","laser_id","azimuth","distance_m","timestamp"
0.003109397366642952,5.938511371612549,-1.591219544410706,35.0,0.0,3.0,6.148,417224609.0
0.005920650903135538,8.480706214904785,0.1480313092470169,5.0,1.0,4.0,8.482,417224612.0
0.005237836856395006,6.002117156982422,-1.385698437690735,45.0,2.0,5.0,6.16,417224614.0
0.008997738361358643,8.592204093933105,0.4502985775470734,3.0,3.0,6.0,8.604000000000001,417224616.0
0.006348664872348309,6.062526226043701,-1.178436398506165,40.0,4.0,6.0,6.176,417224619.0
0.01060564443469048,8.68083381652832,0.7594751715660095,2.0,5.0,7.0,8.714,417224621.0
0.008541976101696491,6.117735385894775,-0.9689550995826721,42.0,6.0,8.0,6.194,417224623.0
0.01377921272069216,8.772111892700195,1.077081203460693,3.0,7.0,9.0,8.838000000000001,417224625.0
0.01078888215124607,6.181568145751953,-0.7590022683143616,34.0,8.0,10.0,6.228,417224628.0
0.01531804632395506,8.776585578918457,1.390076637268066,22.0,9.0,10.0,8.886000000000001,417224630.0
0.02520747855305672,13.12982177734375,-1.148712635040283,12.0,10.0,11.0,13.18,417224632.0
0.01858546026051044,8.873889923095703,1.724913358688354,3.0,11.0,12.0,9.040000000000001,417224635.0
0.02824113890528679,12.44688606262207,-0.6523153781890869,31.0,12.0,13.0,12.464,417224637.0
0.02187985368072987,8.954434394836426,2.067300081253052,4.0,13.0,14.0,9.19,417224639.0
0.03162051364779472,12.07811832427979,-0.2108250707387924,42.0,14.0,15.0,12.08,417224642.0
0.09532002359628677,36.40948486328125,9.755925178527832,1.0,15.0,15.0,37.694,417224644.0
0.02396273054182529,5.96937370300293,-1.599501729011536,40.0,0.0,23.0,6.18,417224665.0
0.03570808097720146,8.524626731872559,0.1487992107868195,2.0,1.0,24.0,8.526,417224667.0
0.02630814537405968,6.02934455871582,-1.391997098922729,44.0,2.0,25.0,6.188,417224669.0
0.0390988290309906,8.616086959838867,0.4515546262264252,3.0,3.0,26.0,8.628,417224672.0
0.0275998804718256,6.082099437713623,-1.182252526283264,40.0,4.0,26.0,6.196,417224674.0
0.04098245874047279,8.696682929992676,0.7608696222305298,2.0,5.0,27.0,8.73,417224676.0
0.03005126118659973,6.149274349212646,-0.9739609956741333,42.0,6.0,28.0,6.226,417224678.0
0.04453013092279434,8.797816276550293,1.080249905586243,3.0,7.0,29.0,8.864,417224681.0
0.03247045353055,6.201343536376953,-0.7614396810531616,34.0,8.0,30.0,6.248,417224683.0
0.04605738446116447,8.796232223510742,1.393205404281616,23.0,9.0,30.0,8.906,417224685.0
0.07114675641059875,13.14957714080811,-1.150455832481384,12.0,10.0,31.0,13.2,417224688.0
0.04990091174840927,8.93463134765625,1.736743450164795,3.0,11.0,32.0,9.102,417224690.0
0.0718497559428215,12.4746732711792,-0.6537807583808899,32.0,12.0,33.0,12.492,417224692.0
0.05339093506336212,8.997175216674805,2.077198028564453,4.0,13.0,34.0,9.234,417224695.0
0.07398848235607147,12.11192893981934,-0.2114184498786926,44.0,14.0,35.0,12.114,417224697.0
0.0559600405395031,9.160669326782227,2.454639911651611,4.0,15.0,35.0,9.484,417224699.0
0.044915571808815,5.984707832336426,-1.603642821311951,38.0,0.0,43.0,6.196,417224720.0
0.04746146127581596,6.042856693267822,-1.395146489143372,39.0,2.0,45.0,6.202,417224725.0
0.04889325052499771,6.089818954467773,-1.183779001235962,40.0,4.0,46.0,6.204,417224729.0
0.09642653912305832,11.75470161437988,1.028437733650208,17.0,5.0,47.0,11.8,417224731.0
