"Points:0","Points:1","Points:2","intensity","laser_id","azimuth","distance_m","timestamp"
0.0208101961761713,5.961658000946045,-1.597431182861328,35.0,0.0,20.0,6.172,446902097.0
0.03124459274113178,8.524643898010254,0.1487992107868195,2.0,1.0,21.0,8.526,446902100.0
0.02311377227306366,6.019613742828369,-1.389747619628906,42.0,2.0,22.0,6.178,446902102.0
0.03310666605830193,8.622103691101074,0.4518686532974243,3.0,3.0,22.0,8.634,446902104.0
0.02435225062072277,6.066407203674316,-1.179199576377869,40.0,4.0,23.0,6.18,446902107.0
0.03641218692064285,8.692718505859375,0.7605209946632385,2.0,5.0,24.0,8.726,446902109.0
0.02684874460101128,6.153239727020264,-0.9745867252349854,41.0,6.0,25.0,6.23,446902111.0
0.03991458937525749,8.795853614807129,1.080006122589111,3.0,7.0,26.0,8.862,446902113.0
0.029242143034935,6.205329418182373,-0.7619271278381348,35.0,8.0,27.0,6.252,446902116.0
0.04139582812786102,8.784402847290039,1.391328096389771,22.0,9.0,27.0,8.894,446902118.0
0.06421296298503876,13.13965129852295,-1.149584293365479,12.0,10.0,28.0,13.19,446902120.0
0.0451531857252121,8.920913696289062,1.734072208404541,2.0,11.0,29.0,9.088000000000001,446902123.0
0.06530756503343582,12.47271156311035,-0.6536760926246643,32.0,12.0,30.0,12.49,446902125.0
0.04873273894190788,9.00694465637207,2.079447507858276,3.0,13.0,31.0,9.244,446902127.0
0.06754616647958755,12.09396934509277,-0.2111043035984039,44.0,14.0,32.0,12.096,446902130.0
0.05112036317586899,9.152970314025879,2.452569246292114,3.0,15.0,32.0,9.476,446902132.0
0.04178198054432869,5.98473072052002,-1.603642821311951,36.0,0.0,40.0,6.196,446902153.0
0.04431170970201492,6.044829368591309,-1.395596385002136,38.0,2.0,42.0,6.204,446902157.0
0.04576355591416359,6.097696304321289,-1.18530547618866,38.0,4.0,43.0,6.212,446902162.0
0.09024117887020111,11.75076580047607,1.028089165687561,17.0,5.0,44.0,11.796,446902164.0
0.0484359972178936,6.166935920715332,-0.9767767786979675,40.0,6.0,45.0,6.244,446902166.0
0.05111429467797279,6.230995178222656,-0.7650957107543945,37.0,8.0,47.0,6.278,446902171.0
