"Points:0","Points:1","Points:2","intensity","laser_id","azimuth","distance_m","timestamp"
0.004147212021052837,5.940442562103271,-1.591737151145935,40.0,0.0,4.0,6.15,459281329.0
0.007399068213999271,8.478705406188965,0.1479964107275009,5.0,1.0,5.0,8.48,459281332.0
0.00628948537632823,6.006013870239258,-1.386598348617554,44.0,2.0,6.0,6.164,459281334.0
0.009008195251226425,8.602190017700195,0.4508219361305237,3.0,3.0,6.0,8.614,459281336.0
0.007399579510092735,6.05663537979126,-1.177291512489319,41.0,4.0,7.0,6.17,459281339.0
0.01212351769208908,8.68282413482666,0.7596494555473328,2.0,5.0,8.0,8.716,459281341.0
0.009597310796380043,6.109832763671875,-0.9677035808563232,40.0,6.0,9.0,6.186,459281343.0
0.01531369984149933,8.774094581604004,1.077324986457825,3.0,7.0,10.0,8.84,459281345.0
0.01188301388174295,6.189506530761719,-0.7599772214889526,35.0,8.0,11.0,6.236,459281348.0
0.01685364171862602,8.778557777404785,1.390389561653137,22.0,9.0,11.0,8.888,459281350.0
0.02744481898844242,13.10391616821289,-1.146446585655212,13.0,10.0,12.0,13.154,459281352.0
0.02014315500855446,8.877813339233398,1.725676536560059,3.0,11.0,13.0,9.044,459281355.0
0.03040376864373684,12.44288730621338,-0.652105987071991,33.0,12.0,14.0,12.46,459281357.0
0.02341208606958389,8.942737579345703,2.064600706100464,4.0,13.0,15.0,9.178,459281359.0
0.03370062261819839,12.06811428070068,-0.2106505483388901,40.0,14.0,16.0,12.07,459281362.0
0.02496412023901939,5.959710121154785,-1.596913456916809,38.0,0.0,24.0,6.17,459281385.0
0.05181076750159264,11.87407779693604,0.20726478099823,4.0,1.0,25.0,11.876,459281387.0
0.02730740606784821,6.017647743225098,-1.389297723770142,42.0,2.0,26.0,6.176,459281389.0
0.03916227445006371,8.630067825317383,0.452287346124649,3.0,3.0,26.0,8.642,459281392.0
0.02867991104722023,6.086020946502686,-1.183015823364258,40.0,4.0,27.0,6.2,459281394.0
0.04252952337265015,8.702652931213379,0.7613925933837891,2.0,5.0,28.0,8.736,459281396.0
0.03108451887965202,6.141367435455322,-0.9727094769477844,40.0,6.0,29.0,6.218,459281398.0
0.04606563970446587,8.797808647155762,1.080249905586243,3.0,7.0,30.0,8.864,459281401.0
0.03359575569629669,6.209277629852295,-0.7624146342277527,38.0,8.0,31.0,6.256,459281403.0
0.04764605313539505,8.806099891662598,1.394769668579102,22.0,9.0,31.0,8.916,459281405.0
0.07343065738677979,13.14757251739502,-1.150281548500061,12.0,10.0,32.0,13.198,459281408.0
0.05141507089138031,8.926769256591797,1.735216975212097,3.0,11.0,33.0,9.094,459281410.0
0.07397958636283875,12.46667194366455,-0.6533620953559875,34.0,12.0,34.0,12.484,459281412.0
0.05491362139582634,8.989370346069336,2.075398445129395,4.0,13.0,35.0,9.226,459281415.0
0.07608985155820847,12.10991668701172,-0.2113835513591766,42.0,14.0,36.0,12.112,459281417.0
0.05915771424770355,9.160649299621582,2.454639911651611,4.0,15.0,37.0,9.484,459281419.0
0.04493007063865662,5.986639499664307,-1.60416042804718,38.0,0.0,43.0,6.198,459281440.0
0.0474308505654335,6.038959503173828,-1.394246578216553,39.0,2.0,45.0,6.198,459281445.0
0.0489247739315033,6.093745231628418,-1.184542298316956,40.0,4.0,46.0,6.208,459281449.0
0.09644288569688797,11.75669384002686,1.028612017631531,17.0,5.0,47.0,11.802,459281451.0
0.05168153718113899,6.168884754180908,-0.9770896434783936,40.0,6.0,48.0,6.246,459281454.0
0.05432486161589622,6.225012302398682,-0.7643645405769348,37.0,8.0,50.0,6.272,459281458.0
0.07708920538425446,8.833548545837402,1.399149894714355,20.0,9.0,50.0,8.944,459281461.0
0.1172419935464859,13.17116451263428,-1.152373194694519,14.0,10.0,51.0,13.222,459281463.0
0.08287005871534348,9.130720138549805,1.774905323982239,3.0,11.0,52.0,9.302,459281465.0
0.1156896501779556,12.5063009262085,-0.6554555296897888,34.0,12.0,53.0,12.524,459281468.0
0.08503536880016327,9.022266387939453,2.083046674728394,4.0,13.0,54.0,9.26,459281470.0
0.1165544837713242,12.14159107208252,-0.2119420170783997,42.0,14.0,55.0,12.144,459281472.0
0.08799203485250473,9.166213989257812,2.4561927318573,9.0,15.0,55.0,9.49,459281475.0
0.06608196347951889,6.009627342224121,-1.610372066497803,35.0,0.0,63.0,6.222,459281495.0
0.1332809776067734,11.93143844604492,0.2082770168781281,40.0,1.0,64.0,11.934,459281498.0
0.06888628751039505,6.071883678436279,-1.401894927024841,42.0,2.0,65.0,6.232,459281500.0
0.1367492377758026,11.87092018127441,0.6221698522567749,67.0,3.0,66.0,11.888,459281502.0
0.07042176276445389,6.113168716430664,-1.188358426094055,40.0,4.0,66.0,6.228,459281504.0
0.1380632668733597,11.80609226226807,1.032969832420349,31.0,5.0,67.0,11.852,459281507.0
0.07351941615343094,6.194344997406006,-0.9811569452285767,38.0,6.0,68.0,6.272,459281509.0
0.1434326171875,11.90968990325928,1.462432146072388,22.0,7.0,69.0,12.0,459281511.0
0.07634489983320236,6.248604297637939,-0.767289400100708,38.0,8.0,70.0,6.296,459281514.0
0.1097589954733849,8.856908798217773,1.402904272079468,20.0,9.0,71.0,8.968,459281516.0
0.1634147316217422,13.18661308288574,-1.153767704963684,12.0,10.0,71.0,13.238,459281518.0
0.1128914430737495,8.983142852783203,1.746283888816833,10.0,11.0,72.0,9.152000000000001,459281521.0
0.15975122153759,12.53777503967285,-0.657130241394043,32.0,12.0,73.0,12.556,459281523.0
0.1173841580748558,9.088166236877441,2.098343372344971,12.0,13.0,74.0,9.328,459281525.0
0.159249946475029,12.16510486602783,-0.2123608887195587,38.0,14.0,75.0,12.168,459281528.0
0.1216129213571548,9.16776180267334,2.456710338592529,12.0,15.0,76.0,9.492,459281530.0
0.0872269794344902,6.020949840545654,-1.613477945327759,35.0,0.0,83.0,6.234,459281551.0
0.175427034497261,11.96489143371582,0.2088703960180283,45.0,1.0,84.0,11.968,459281553.0
0.09039869904518127,6.093039989471436,-1.406843900680542,46.0,2.0,85.0,6.254,459281555.0
0.1783655136823654,11.88235282897949,0.6227979063987732,37.0,3.0,86.0,11.9,459281557.0
0.09214334189891815,6.138404846191406,-1.193319439888,41.0,4.0,86.0,6.254,459281560.0
0.1802111864089966,11.86729526519775,1.038373470306396,36.0,5.0,87.0,11.914,459281562.0
0.09550532698631287,6.217752456665039,-0.9849113821983337,37.0,6.0,88.0,6.296,459281564.0
0.186083510518074,11.97858715057373,1.470963001251221,34.0,7.0,89.0,12.07,459281567.0
0.09865502268075943,6.280057430267334,-0.7711892127990723,38.0,8.0,90.0,6.328,459281569.0
0.1396254003047943,8.88809871673584,1.407910227775574,20.0,9.0,90.0,9.0,459281571.0
0.2096967399120331,13.20189952850342,-1.155162215232849,13.0,10.0,91.0,13.254,459281574.0
0.1442477703094482,8.982693672180176,1.746283888816833,14.0,11.0,92.0,9.152000000000001,459281576.0
0.204260841012001,12.5830717086792,-0.6595377326011658,29.0,12.0,93.0,12.602,459281578.0
0.1490111500024796,9.081855773925781,2.096993684768677,18.0,13.0,94.0,9.322000000000001,459281581.0
0.2023430466651917,12.20246315002441,-0.2130240797996521,40.0,14.0,95.0,12.206,459281583.0
0.1526862680912018,9.207871437072754,2.467580795288086,10.0,15.0,95.0,9.534,459281585.0
0.1086602061986923,6.043787002563477,-1.619689583778381,35.0,0.0,103.0,6.258,459281606.0
0.2178808450698853,12.00219440460205,0.2095335870981216,56.0,1.0,104.0,12.006,459281608.0
0.1120596379041672,6.114119529724121,-1.411792874336243,44.0,2.0,105.0,6.276,459281610.0
0.2208022326231003,11.93357753753662,0.625519335269928,47.0,3.0,106.0,11.952,459281613.0
0.1140056401491165,6.161601066589355,-1.197898864746094,40.0,4.0,106.0,6.278,459281615.0
0.2223415970802307,11.90444278717041,1.041685461997986,33.0,5.0,107.0,11.952,459281617.0
0.1175066158175468,6.233181476593018,-0.9874143600463867,37.0,6.0,108.0,6.312,459281620.0
0.2288017421960831,12.02549743652344,1.476812720298767,31.0,7.0,109.0,12.118,459281622.0
0.12103321403265,6.303491115570068,-0.7741140723228455,38.0,8.0,110.0,6.352,459281624.0
0.1730811148881912,8.932951927185059,1.415106177330017,22.0,9.0,111.0,9.046,459281627.0
0.2567050158977509,13.2488956451416,-1.159345746040344,18.0,10.0,111.0,13.302,459281629.0
0.1766384690999985,9.035133361816406,1.756587624549866,17.0,11.0,112.0,9.206,459281631.0
0.2487341463565826,12.61023807525635,-0.6610031127929688,27.0,12.0,113.0,12.63,459281633.0
0.1818749606609344,9.139730453491211,2.110490798950195,16.0,13.0,114.0,9.382,459281636.0
0.2456587702035904,12.23766994476318,-0.2136523574590683,44.0,14.0,115.0,12.242,459281638.0
0.1303368657827377,6.07041072845459,-1.626936554908752,40.0,0.0,123.0,6.286,459281661.0
0.2606404721736908,12.04134464263916,0.2102316915988922,54.0,1.0,124.0,12.046,459281663.0
0.1338688433170319,6.135122299194336,-1.416741728782654,46.0,2.0,125.0,6.298,459281666.0
0.2632473707199097,11.96867656707764,0.6274034380912781,38.0,3.0,126.0,11.988,459281668.0
0.1362900286912918,6.196495532989502,-1.204767942428589,40.0,4.0,126.0,6.314,459281670.0
0.2651309370994568,11.9593677520752,1.046566128730774,43.0,5.0,127.0,12.008,459281673.0
0.1397491544485092,6.254456996917725,-0.990855872631073,37.0,6.0,128.0,6.334000000000001,459281675.0
0.2715815901756287,12.06034851074219,1.481199979782104,36.0,7.0,129.0,12.154,459281677.0
0.1435311734676361,6.324860572814941,-0.7767952084541321,33.0,8.0,130.0,6.374000000000001,459281680.0
0.2035544067621231,8.96985149383545,1.421050667762756,20.0,9.0,130.0,9.084,459281682.0
0.3035428822040558,13.27381229400635,-1.161611795425415,18.0,10.0,131.0,13.328,459281684.0
0.2096231281757355,9.097269058227539,1.768799424171448,8.0,11.0,132.0,9.27,459281686.0
0.2931214570999146,12.62526702880859,-0.6618404984474182,30.0,12.0,133.0,12.646,459281689.0
0.2144154757261276,9.166315078735352,2.1167893409729,12.0,13.0,134.0,9.41,459281691.0
0.289411187171936,12.28071880340576,-0.2144202589988708,44.0,14.0,135.0,12.286,459281693.0
0.8940309286117554,37.93682861328125,10.16796493530273,0.0,15.0,135.0,39.286,459281696.0
0.1521042883396149,6.093093872070312,-1.633148193359375,36.0,0.0,143.0,6.31,459281716.0
0.3037765920162201,12.08434104919434,0.2109995931386948,58.0,1.0,144.0,12.09,459281719.0
0.1558260321617126,6.156046867370605,-1.421690702438354,45.0,2.0,145.0,6.32,459281721.0
0.3059402406215668,12.00362300872803,0.6292875409126282,48.0,3.0,146.0,12.024,459281723.0
0.1584192216396332,6.2156081199646,-1.208584189414978,41.0,4.0,146.0,6.334000000000001,459281726.0
0.3084597885608673,12.02011299133301,1.051969766616821,41.0,5.0,147.0,12.07,459281728.0
0.1621926724910736,6.277627468109131,-0.9946103096008301,39.0,6.0,148.0,6.358000000000001,459281730.0
0.315175324678421,12.11687564849854,1.488268375396729,34.0,7.0,149.0,12.212,459281733.0
0.1660238951444626,6.34019660949707,-0.7787451148033142,22.0,8.0,150.0,6.390000000000001,459281735.0
0.2385634034872055,9.050007820129395,1.433878302574158,20.0,9.0,151.0,9.166,459281737.0
0.350557804107666,13.29856395721436,-1.163877844810486,18.0,10.0,151.0,13.354,459281739.0
0.24424147605896,9.204422950744629,1.789788365364075,6.0,11.0,152.0,9.38,459281742.0
0.3380966186523438,12.65810775756836,-0.6636199355125427,33.0,12.0,153.0,12.68,459281744.0
0.2497100234031677,9.288236618041992,2.145133256912231,6.0,13.0,154.0,9.536,459281746.0
0.3330343961715698,12.30761909484863,-0.2149089276790619,40.0,14.0,155.0,12.314,459281749.0
1.031860709190369,37.88888168334961,10.15605926513672,1.0,15.0,156.0,39.24,459281751.0
0.1739217489957809,6.111836433410645,-1.638324499130249,38.0,0.0,163.0,6.33,459281772.0
0.3474449515342712,12.13517761230469,0.2119071185588837,60.0,1.0,164.0,12.142,459281774.0
